9.65954208374023,225.654602050781,1.0,9731186.0
11.2224960327148,219.901214599609,1.0,9731692.0
6.4308180809021,170.464492797852,0.0,9732563.0
369.151275634766,277.101226806641,0.0,9733971.0
984.06640625,280.497039794922,0.0,9734746.0
790.408813476562,178.756164550781,0.0,9734875.0
283.724182128906,82.6804962158203,0.0,9735142.0
879.680358886719,326.348785400391,0.0,9735525.0
607.684875488281,546.870422363281,0.0,9735612.0
1162.93615722656,698.941955566406,0.0,9735748.0
152.782012939453,126.30054473877,0.0,9735858.0
855.191833496094,263.118286132812,0.0,9735898.0
528.244140625,32.2312812805176,0.0,9735941.0
650.121459960938,365.595062255859,0.0,9736436.0
744.497741699219,178.877304077148,0.0,9736443.0
472.947845458984,438.135528564453,0.0,9736508.0
455.873474121094,313.867248535156,0.0,9736527.0
396.467102050781,250.028411865234,0.0,9736552.0
872.880920410156,620.363586425781,0.0,9736743.0
519.272827148438,247.258102416992,0.0,9736833.0
127.38745880127,348.977081298828,0.0,9736901.0
478.984008789062,566.5,0.0,9736965.0
1107.53881835938,630.771606445312,0.0,9737030.0
132.963073730469,463.117340087891,0.0,9737226.0
25.1908493041992,689.869873046875,0.0,9737232.0
984.220153808594,51.9392395019531,0.0,9737259.0
1221.19274902344,82.443733215332,0.0,9737286.0
1118.18200683594,41.2648315429688,0.0,9737356.0
38.7927055358887,671.30224609375,0.0,9737480.0
711.376220703125,116.546272277832,0.0,9737544.0
1016.24481201172,446.370635986328,0.0,9737669.0
252.773574829102,157.366348266602,0.0,9737733.0
334.407897949219,173.90966796875,0.0,9737834.0
1185.58923339844,553.4326171875,0.0,9737967.0
1079.41137695312,606.663818359375,0.0,9738071.0
968.991821289062,664.988220214844,0.0,9738084.0
289.99169921875,262.645416259766,0.0,9738371.0
882.361083984375,656.264831542969,0.0,9738515.0
394.470581054688,565.465515136719,0.0,9738978.0
11.2359828948975,192.350219726562,1.0,9740062.0
847.977661132812,416.003631591797,0.0,9740418.0
1017.59497070312,618.157104492188,1.0,9740652.0
315.330230712891,240.383819580078,1.0,9740857.0
1115.93566894531,57.0035743713379,1.0,9740964.0
1161.87438964844,195.037292480469,1.0,9741297.0
463.46142578125,469.924255371094,1.0,9741553.0
719.488220214844,584.891540527344,1.0,9741623.0
873.927062988281,389.180847167969,1.0,9741820.0
6.06821966171265,298.384918212891,1.0,9741825.0
673.707946777344,430.455169677734,1.0,9741883.0
1173.29931640625,489.705749511719,1.0,9742037.0
1276.93603515625,128.72184753418,1.0,9742408.0
683.860656738281,532.24365234375,1.0,9742452.0
643.351257324219,628.2998046875,1.0,9742506.0
483.386047363281,507.961181640625,1.0,9743057.0
750.781311035156,690.016723632812,1.0,9743235.0
482.566436767578,584.00732421875,1.0,9743344.0
780.036499023438,600.111206054688,1.0,9743767.0
729.760009765625,409.923614501953,0.0,9744454.0
665.977783203125,648.216125488281,0.0,9744479.0
348.145141601562,441.095886230469,0.0,9745549.0
1240.42590332031,697.844482421875,0.0,9745678.0
1051.81286621094,179.393646240234,0.0,9745710.0
968.053833007812,542.632629394531,0.0,9745711.0
831.160400390625,531.138916015625,0.0,9745843.0
1008.93524169922,2.95631790161133,0.0,9745899.0
693.265930175781,604.563110351562,0.0,9745976.0
75.2369155883789,239.734680175781,0.0,9746012.0
308.445343017578,419.046173095703,0.0,9746370.0
1261.35290527344,54.9136848449707,0.0,9746607.0
134.062744140625,3.62636637687683,0.0,9746637.0
489.953369140625,430.154022216797,0.0,9746658.0
1094.33557128906,256.892303466797,0.0,9746787.0
885.344604492188,498.8388671875,0.0,9747023.0
653.001708984375,213.000885009766,0.0,9747109.0
1102.73657226562,287.508911132812,0.0,9747194.0
265.616973876953,149.080718994141,0.0,9747197.0
28.8560905456543,346.082061767578,0.0,9747299.0
1248.64807128906,345.010314941406,0.0,9747305.0
202.240081787109,210.355499267578,0.0,9747312.0
210.777145385742,675.974243164062,0.0,9747504.0
1098.27624511719,263.468627929688,0.0,9747891.0
265.718658447266,447.083587646484,0.0,9747918.0
1073.24182128906,532.241149902344,0.0,9748246.0
372.489227294922,557.5791015625,0.0,9748263.0
528.453979492188,235.149658203125,0.0,9748421.0
860.839233398438,65.3378829956055,0.0,9748480.0
236.048187255859,157.138305664062,0.0,9748700.0
1158.10986328125,605.4951171875,0.0,9748926.0
894.063354492188,672.751770019531,0.0,9749015.0
20.9280471801758,37.7290954589844,1.0,9750487.0
621.997924804688,214.00114440918,0.0,9750995.0
12.7525806427002,193.505035400391,1.0,9751262.0
446.769256591797,117.518775939941,1.0,9751990.0
251.508544921875,257.935882568359,0.0,9752286.0
336.3125,2.11206960678101,0.0,9752354.0
721.292358398438,462.062774658203,0.0,9752390.0
217.995971679688,243.463836669922,0.0,9752518.0
3.45740365982056,319.404754638672,1.0,9752938.0
505.514038085938,313.212860107422,0.0,9752999.0
420.303009033203,302.092498779297,0.0,9753077.0
545.153198242188,328.122711181641,0.0,9753121.0
419.003509521484,315.519165039062,0.0,9753190.0
686.841857910156,673.792358398438,0.0,9753191.0
546.169067382812,328.113739013672,0.0,9753198.0
414.360717773438,272.395538330078,0.0,9753278.0
406.31494140625,310.588256835938,0.0,9753348.0
704.760192871094,460.729034423828,0.0,9753361.0
519.604858398438,603.927795410156,0.0,9753395.0
697.267822265625,589.138244628906,0.0,9753518.0
677.236633300781,492.019714355469,0.0,9753528.0
662.817199707031,656.958679199219,0.0,9753611.0
72.6658554077148,196.007843017578,0.0,9753653.0
863.943054199219,488.728759765625,0.0,9753769.0
718.71484375,493.693908691406,0.0,9753820.0
421.883392333984,147.9091796875,0.0,9753833.0
703.5087890625,330.975830078125,0.0,9753869.0
9.69064712524414,125.573677062988,0.0,9753883.0
341.842742919922,0.199570760130882,0.0,9753894.0
718.263122558594,526.030212402344,0.0,9753911.0
546.848999023438,48.0137519836426,0.0,9753931.0
36.4277877807617,10.5832328796387,0.0,9753998.0
256.429168701172,24.3549728393555,0.0,9754012.0
157.667907714844,18.7971591949463,0.0,9754043.0
398.532684326172,45.0041847229004,0.0,9754057.0
260.842102050781,18.0101757049561,0.0,9754081.0
722.708801269531,586.156005859375,0.0,9754090.0
218.213012695312,191.103393554688,0.0,9754091.0
543.120666503906,328.141021728516,0.0,9754098.0
19.8506908416748,63.3866233825684,1.0,9754100.0
740.849853515625,586.680847167969,0.0,9754108.0
996.840393066406,324.251556396484,0.0,9754122.0
