271.847,1036.98
694.662,859.759
794.54,340.758
191.549,1362.04
803.569,1097.48
558.713,1358.91
398.787,1265.33
707.569,1238.69
700.071,1399.26
567.618,1045.79
155.777,1364.18
141.488,1103.48
348.527,1440.13
635.172,1342.74
729.048,634.738
733.532,1222.35
363.171,1328.64
363.73,1372.16
558.242,1179.29
821.819,92.4902
315.616,1265.68
641.52,567.637
510.678,1179.01
734.183,97.3649
732.29,864.119
399.367,1436.33
468.13,1436.51
134.506,1367.25
647.471,1259.82
569.162,1284.71
835.603,1417.95
570.837,1039.96
477.56,1074.39
571.424,1421.09
836.422,423.096
790.606,717.575
217.347,1359.01
445.042,1365.67
599.48,1274.67
200.246,1359.84
347.091,100.4
219.072,1274.58
120.124,1447.93
399.402,1437.9
783.111,1289.82
869.71,517.515
696.988,1074.23
755.002,1056.45
456.497,1002.25
462.155,1365.04
874.628,908.25
419.826,342.054
617.325,78.3717
562.177,1418.48
528.434,1179.96
659.246,1336.54
574.015,1181.62
305.467,1199.86
577.886,1285.43
166.799,1366.36
283.031,175.663
391.509,1366.57
575.227,1181.7
808.013,171.733
738.34,781.926
825.29,1362.54
571.362,1359.91
534.497,1062.15
697.409,1400.31
397.616,643.102
677.174,1400.59
549.572,1287.26
108.605,1447.35
628.751,198.032
280.097,1207.96
842.321,1164.78
731.72,918.419
153.697,924.905
877.832,803.1
188.066,1358.93
464.608,1365.15
437.512,1360.67
437.466,1103.34
136.803,927.483
318.754,1444.77
150.727,1186.14
597.169,1277.23
789.132,1437.35
402.255,1263.85
734.79,650.709
689.511,1402.32
705.232,1066.17
440.095,559.583
503.304,878.346
536.261,225.614
202.518,1364.21
711.844,784.029
309.231,1371.75
801.424,1432.92
589.703,1423.01
581.293,1182.1
847.681,436.164
808.599,254.443
824.196,1167.93
569.94,1358.21
120.887,1191.7
237.75,189.291
736.951,506.188
460.534,1435.88
209.988,186.702
723.803,474.301
544.267,530.935
705.176,1321.53
246.449,1360.8
739.303,572.718
627.195,174.447
132.927,1448.34
814.58,262.176
441.093,126.045
688.116,1402.09
492.259,1071.23
469.485,444.361
360.864,1435.18
864.007,827.761
549.967,138.345
143.012,1371.05
428.927,439.47
308.8,1448.07
119.153,273.457
512.577,1362.27
316.276,1443.08
152.277,1027.65
695.555,1174.92
183.12,234.345
625.477,994.117
828.713,1356.88
785.481,1287.18
642.199,1410.13
585.456,1419.28
377.061,1372.24
734.487,784.176
683.203,928.055
542.151,1357.11
119.276,1371.42
781.776,1378.63
137.458,1028.14
620.678,993.893
861.523,840.745
357.449,279.035
184.787,113.695
765.363,1382.25
454.288,1004.46
375.913,70.8264
305.071,474.798
188.284,1076.23
834.734,424.619
487.967,1431.19
877.527,786.475
165.669,1364.81
807.174,1367.21
621.637,1269.68
553.754,1361.19
575.279,1421.36
790.902,334.665
742.86,281.647
619.061,505.782
120.107,1246.64
152.6,117.808
204.192,1192.84
865.309,649.002
242.821,1270.88
618.388,996.124
582.581,1183.47
191.558,1363.22
355.904,81.0508
624.865,171.742
172.719,490.159
632.681,418.042
534.999,892.154
876.428,74.9962
599.179,1271.71
483.651,906.826
843.758,1414.4
315.537,222.547
333.16,1265.51
181.647,1365.31
120.961,1291.31
878.859,670.061
285.049,1368.91
667.147,1252.01
266.994,354.39
806.568,1277.16
644.199,1153.25
310.253,106.988
272.169,1274.33
818.792,1273.16
601.219,1352.27
595.642,1417.18
170.702,1362.93
689.392,1136.54
808.069,964.89
565.266,1425.12
756.214,1387.05
871.83,1113.61
290.147,168.441
565.114,1044.37
500.494,1188.72
661.014,979.387
654.197,1338.8
606.999,1275.27
861.624,1351.6
375.986,1150.19
335.176,1151.11
158.7,1192.18
707.301,1176.08
512.555,1260.59
306.454,569.417
784.415,1377.46
261.554,1275.94
317.514,1444.66
194.123,1275.52
773.082,279.212
182.054,1193.7
533.215,1425.18
349.514,1262.82
675.152,1326.46
728.171,1395.28
871.858,1395.43
746.767,282.581
449.318,254.773
837.881,957.021
693.444,530.297
458.123,1147.2
591.263,1025.42
701.688,1402.4
448.188,611.911
136.809,1447.92
368.119,478.183
626.852,177.565
666,418.15
790.499,892.68
736.854,569.333
740.535,509.608
605.5,1109.82
305.613,1370.14
449.198,1435.1
252.506,1143.03
835.157,1416.06
853.539,447.167
463.493,622.774
240.452,1058.32
552.847,133.501
622.755,1268.34
197.179,1194.37
355.868,1023.83
878.916,1005.42
139.489,1446.03
121.926,1369.59
292.196,1268.42
208.821,286.426
581.61,799.863
471.701,445.534
111.1,169.886
330.387,844.392
373.538,1023.95
569.306,369.623
793.653,334.377
777.083,730.405
740.211,1392.37
598.01,1272.96
255.667,1276.05
496.103,1267.87
451.056,1141.92
120.76,365.64
264.981,1144.04
307.167,202.5
130.319,198.099
225.262,853.397
756.726,278.56
812.635,255.384
657.774,504.997
748.797,704.322
375.76,1367.52
513.748,1260.63
764.321,1385.14
392.703,1366.42
565.105,1423.42
599.562,423.937
692.391,912.235
766.48,761.454
111.034,554.038
326.144,1265.43
271.123,180.053
715.092,1315.35
265.524,263.756
338.71,325.462
838.816,1263.08
727.025,652.091
548.415,141.694
229.459,1201.08
868.998,1396.46
619.199,554.755
642.762,413.651
393.915,1366.44
609.348,1007.4
747.305,1215.55
706.595,1398.31
769.893,1375.07
264.819,360.724
525.847,1429.3
180.154,397.079
107.465,260.35
733.624,643.867
495.436,260.736
804.418,1272.44
762.097,1203.65
497.245,139.772
285.1,150.327
628.806,196.712
505.985,1071.68
513.787,1362.24
200.548,1353.55
690.588,1400.72
633.095,1412.02
369.702,1367.37
809.454,1429.28
239.319,1356.36
516.158,1260.76
850.925,1358.95
393.129,359.338
379.478,79.0753
853.646,654.17
184.906,1076.26
528.287,1427.87
336.124,1441.28
204.902,1132.97
151.819,1283.4
626.836,1102.5
329.918,1437.98
775.235,1199.77
633.524,1093.04
277.972,1097.15
478.266,354.202
547.105,641.451
788.862,1129.37
520.548,906.33
361.202,1262.86
788.671,329.611
283.932,1362.71
517.808,1181.78
231.995,1358.12
704.159,179.904
734.557,588.216
757.779,1201.74
625.369,101.903
803.57,1276.62
812.665,1431.41
705.71,556.786
739.3,849.324
661.373,1086.32
160.879,737.359
442.476,1363.73
299.579,1368.56
790.185,1435.68
568.581,1044.47
809.753,1365.94
159.141,1027.36
857.772,1244.34
862.542,832.45
669.073,944.773
331.015,1369.93
854.046,286.476
690.874,1180.94
288.84,1254.58
587.111,1179.76
335.491,1263.98
768.674,1445.08
546.344,620.348
762.048,1299.71
809.845,1178.17
743.156,751.176
463.239,1363.26
460.092,454.292
860.801,534.357
762.586,966.954
684.267,1075.58
692.951,1073.75
533.261,1426.57
566.785,1124.74
453.432,1145.64
683.82,1401.19
848.559,1251.49
227.172,1201.01
261.679,1208.01
736.029,1393.08
765.545,180.229
514.249,436.933
453.128,187.896
454.339,1269.6
670.485,1333.07
850.265,1410.41
367.05,1264.09
769.754,303.485
829.777,1421.1
768.82,1290.15
535.862,1359.01
237.578,1203.06
739.379,1134.43
371.517,1330.9
767.74,1292.84
494.655,1265.88
619.97,1414.58
614.348,118.131
737.919,1388.27
513.63,1261.5
861.498,890.668
494.967,176.89
360.258,490.153
644.499,1409.68
433.628,425.353
665.204,1404.49
603.534,1267.32
457.054,1363.92
560.308,1286.04
149.569,1368.26
457.764,1268.03
580.869,1124.06
768.516,1446.13
348.476,1437.4
660.953,208.225
615.214,824.475
544.732,1361.16
461.683,105.224
648.158,1406.93
619.908,101.612
497.685,1364.96
612.425,204.937
654.79,1335.21
562.888,1287.65
253.688,371
630.829,460.152
310.417,135.98
627.416,1410.62
679.35,1248.61
716.875,1074.1
155.702,125.124
734.093,239.547
469.734,1269.98
576.225,369.617
290.314,899.953
842.56,1410.27
677.607,408.874
200.865,485.393
265.165,179.107
551.491,215.087
177.442,450.635
546.975,1424.06
813.43,1364.45
115.083,1291.09
591.133,1115.95
345.998,1264.92
518.782,1181.39
728.334,199.51
345.348,1150.65
717.701,71.6895
558.402,1359.33
130.906,617.658
631.576,1412.72
161.87,168.45
456.373,654.854
624.497,1343.58
367.972,1148.33
481.493,1266.41
373.304,1368.26
187.779,962.172
323.749,123.645
497.685,1427.79
429.302,1266.76
364.432,88.3154
550.239,925.847
253.789,1361.23
811.004,253.287
550.185,870.06
534.898,134.364
471.648,1143.44
607.174,1350.66
116.104,1106.52
129.179,276.151
534.659,416.859
559.889,1425.32
302.371,1146.89
651.548,1253.89
443.566,1363.11
470.474,1363.08
809.027,1278.36
166.961,1366.95
630.035,142.92
331.104,99.9426
767.393,1380.24
456.896,1360.77
245.289,1270.11
308.833,1445.44
113.263,1371.1
419.71,341.421
159.914,177.316
636.662,556.6
802.206,1432.18
387.017,466.675
287.127,211.622
530.968,1361.4
202.764,1361.78
599.068,1180.24
472.752,1142.22
157.156,1276.83
257.389,1362.62
523.723,308.219
300.051,200.262
235.606,1361.82
337.236,101.536
118.791,1290.75
359.595,1435.8
412.851,340.336
462.501,1268.16
304.966,226.07
269.458,1363.81
689.543,344.916
390.79,358.613
456.774,1273.45
507.702,1263.76
653.298,133.81
531.803,142.405
804.762,438.157
260.494,1273.86
829.581,426.83
129.83,1366.6
221.613,1273.65
326.141,1260.64
329.452,1097.68
339.707,98.3429
805.672,1274.94
866.705,120.75
139.051,984.892
549.603,376.381
783.01,1105.13
152.185,1366.41
667.033,1083.89
651.939,1258.09
445.962,1270.16
674.318,343.759
574.715,127.464
730.688,1313.88
190.672,1276.37
656.005,1406.27
130.318,587.539
545.779,1425.46
594.117,303.175
689.515,1246.9
345.996,1437.22
160.784,1367.32
130.785,1189.17
137.015,382.084
669.261,1251.58
866.085,351.563
827.559,1166.45
863.197,1254.66
280.315,1365.07
467.2,1266.98
520.002,1182.69
441.156,247.519
383.836,1148.5
304.421,1370.82
454.635,1365.15
174.311,458.9
394.743,162.539
167.791,1280.38
459.145,1436.39
205.281,1360.08
565.311,133.122
293.207,227.401
188.748,613.05
430.187,1363.93
456.592,107.27
194.254,1276.18
551.241,218.081
369.374,1265.1
856.538,1351.54
178.47,1358.54
804.841,1279.14
448.896,170.871
586.272,1027.19
399.478,215.191
784.224,1437.17
647.271,1338.66
730.622,1396.4
834.351,1266.16
288.281,208.831
552.143,1360.16
792.724,88.858
755.353,1384.52
236.868,437.899
798.008,235.052
375.182,1262.43
431.458,1365.5
209.662,1131.1
873,1139.8
519.517,1432.73
430.238,1365.44
663.5,208.056
629.788,170.501
223.291,673.621
259.352,1272.45
568.531,1421.28
614.887,164.665
551.443,878.933
830.585,1168.15
632.506,1409.52
177.696,1190.65
664.171,1252.39
702.04,524.212
200.851,1193.61
377.565,1265.22
192.33,957.54
854.34,596.957
284.792,1091.81
218.689,1134.56
448.373,125.102
744.16,1215.98
305.443,117.414
345.356,1153.07
343.667,504.151
586.649,1421.63
712.939,75.8469
441.636,1436.96
413.956,341.644
864.439,1141.43
156.601,717.813
355.472,372.919
640.18,1407.3
125.52,1447.91
177.302,182.955
803.183,439.608
239.594,670.452
308.058,1369.21
615.76,1346.97
350.142,169.467
734.268,248.232
233.064,1200.35
561.448,133.559
830.401,1417.59
673.469,1190.68
796.182,1355.33
554.354,1180.86
292.475,610.618
732.45,568.625
695.587,1400.61
872.662,807.7
436.322,1265.53
448.285,1204
340.4,1023.37
773.343,1373.28
147.91,181.07
476.27,571.644
639.547,1079.47
301.783,117.416
252.94,71.3151
596.502,1346.35
800.03,344.922
336.004,1027.97
802.647,444.729
580.769,1180.07
126.276,1288.67
597.7,320.25
613.185,310.994
855.453,152.484
438.771,1365.77
767.517,1381.69
326.112,1154.24
607.073,310.184
676.114,1327.25
371.201,287.684
496.345,1064.9
221.765,899.259
367.264,1369.49
116.296,495.758
622.322,1412.97
228.385,1360.46
745.257,290.357
580.087,1420.85
128.41,1369.67
113.994,1102.85
836.125,814.161
249.695,232.246
410.594,452.258
335.844,1370.66
678.298,1402.87
372.08,1368.05
638.489,1342.04
528.135,1180.49
774.761,1373.48
252.637,1359.58
272.97,1145.83
524.953,132.295
515.715,237.916
199.314,73.7928
136.39,516.167
707.479,1232.24
238.101,1360.06
122.897,156.679
118.936,1289.18
822.334,93.55
107.024,367.992
662.33,1403.81
794.465,229.833
362.061,1435.66
784.884,1375.09
787.487,239.548
853.917,1354.08
844.995,1260.47
427.73,1363.71
488.753,1139.01
573.335,1357.53
695.953,1403.78
568.857,213.778
733.074,90.6652
555.448,1288.24
476.121,442.298
840.754,949.661
596.507,1416.24
155.862,1367.53
393.416,1029.53
248.979,251.768
546.583,1128.12
612.71,200.747
450.865,1363.29
652.056,1407.18
108.278,1371.36
871.217,1250.03
433.954,1106.27
716.312,165.372
618.712,1269.97
392.839,1144.81
718.957,478.752
614.899,1269.59
743.507,282.296
104.836,1166.02
653.365,983.352
