765.862,1161.77
810.908,922.324
651.088,108.279
584.132,1002.64
648.936,103.796
651.885,112.944
828.624,817.336
720.727,1414.67
714.494,314.726
845.975,1343.05
846.338,538.807
618.792,677.378
645.593,97.899
714.778,312.012
648.722,105.483
820.699,333.107
815.888,326.938
646.128,93.019
790.036,162.423
701.891,228.619
648.535,107.115
771.638,1381.59
652.946,1060.84
447.47,1320.56
842.771,1073.99
688.619,1263.02
618.925,1427.61
810.013,931.743
701.641,276.649
848.651,544.754
836.366,790.633
711.363,162.218
771.656,221.992
698.854,231.899
777.336,1144.56
764.68,1241.71
787.742,1140.47
639.958,1427.08
726.845,321.458
612.878,1300.11
704.804,193.197
493.707,1434.24
553.108,618.723
698.509,246.219
620.066,77.0116
787.712,917.659
849.952,545.892
713.319,157.382
817.672,866.083
701.328,641.953
712.414,297.404
847.982,535.056
644.019,136.05
577.519,1012.78
700.065,267.137
696.328,242.242
867.562,1200.05
649.226,100.697
692.204,303.746
714.275,170.945
804.681,933.83
629.784,497.236
823.484,835.871
408.016,1320.35
122.088,226.486
774.238,223.113
820.075,1427.74
820.292,863.822
699.739,269.975
727.096,925.467
871.269,497.476
829.9,818.513
248.732,1380.01
872.993,440.359
606.581,160.508
783.588,1319.4
700.671,227.4
675.866,836.234
710.641,1411.4
702.706,221.362
841.195,899.977
684.069,270.412
702.01,227.232
701.237,644.234
824.771,1114.5
710.457,303.096
692.136,78.4914
787.86,921.181
656.829,1115.3
777.275,893.819
754.971,732.987
651.606,1214.83
629.825,970.953
715.639,160.151
670.384,726.813
683.824,1043.49
409.488,592.257
736.649,1410.61
658.997,922.777
669.095,859.681
846.876,548.546
790.179,160.972
652.327,108.311
869.9,496.356
685.74,1199.48
703.626,646.447
616.263,1362.74
808.64,932.834
702.452,644.207
635.663,242.197
700.73,894.545
693.625,242.627
693.031,295.553
709.881,906.312
654.284,114.405
544.272,1315.26
854.725,411.314
722.763,1410.02
715.818,158.628
710.92,864.089
727.787,552.032
824.225,501.292
377.074,129.114
823.364,833.529
411.65,593.349
875.388,484.616
807.058,929.19
355.609,1007.37
633.918,233.889
445.041,1320.32
764.38,275.886
668.478,882.207
476.361,416.007
653.734,119.23
736.974,753.485
650.163,103.854
826.16,835.926
609.744,1427.95
826.033,831.256
620.621,1123.83
772.337,901.767
790.112,151.801
598.82,133.83
557.823,906.278
368.582,1386.79
708.761,875.404
530.869,1317.06
704.543,194.816
693.119,246.967
563.986,640.702
867.931,501.52
494.468,1320.22
629.767,1223.48
792.538,154.493
445.298,1232.36
846.084,540.098
681.854,266.551
788.183,155.2
730.582,919.799
786.717,1144.21
616.93,267.861
599.04,492.938
829.731,813.841
152.299,99.4262
788.664,1373.33
356.332,1124.13
616.773,655.221
806.247,938.638
844.699,800.061
547.653,668.505
771.063,902.877
711.836,852.752
708.284,791.733
665.657,550.448
559.648,1306.4
820.776,508.935
610.851,223.493
683.614,262.175
688.933,285.106
848.586,526.487
457.354,1434.82
682.831,1282.08
706.665,628.149
830.863,319.659
711.28,605.078
828.372,814.982
809.771,1129.74
