493.619,1269.81
602.87,123.163
790.523,831.4
613.613,1048.9
835.162,873.332
773.643,1195.84
630.217,951.846
600.526,1381.72
306.758,883.482
631.224,1379.19
522.869,1278.67
178.492,138.22
687.036,1372.68
436.101,1347.13
182.368,271.061
266.021,1432.2
577.865,1326.43
625.093,908.619
641.427,1377.35
673.989,647.622
760.628,210.966
788.942,1092.97
575.304,982.855
419.585,1393.65
698.724,1224.91
729.187,170.966
681.407,1370.31
801.994,1181.77
185.012,96.3119
464.929,1147.39
536.879,1083.15
831.325,1170.65
629.014,1136.91
716.618,101.459
173.188,177.182
729.521,816.608
649.817,734.807
741.267,265.258
742.628,265.084
549.745,1332.58
662.196,309.958
292.15,216.417
539.509,425.55
729.267,298.536
140.374,1060.5
662.141,1375.35
132.881,273.705
741.177,321.479
805.751,797.12
484.033,1138.16
427.982,1285.93
696.466,363.086
523.045,613.273
316.015,1144.69
503.601,1340.67
766.505,699.977
845.376,1051.64
674.616,274.72
649.717,181.772
377.618,1291.47
655.316,842.256
558.125,1328.89
671.632,1309.03
590.999,112.113
645.622,1439.75
660.513,1174.22
646.28,1250.69
667.088,143.19
797.761,1312.12
466.698,236.801
688.506,207.831
679.631,1433.17
590.188,93.0919
858.121,1284.88
702.567,244.873
689.163,92.8478
831.728,519.96
676.045,1165.26
680.356,233.4
660.899,310.115
624.244,140.989
601.723,1195.23
243.844,1432.8
867.694,1280.56
781.97,710.029
688.28,785.871
638.31,916.896
566.561,174.574
710.556,1293.7
490.107,1199.5
647.424,937.641
872.11,495.822
733.079,171.978
646.694,1128.16
729.384,810.956
806.733,1306.12
589.13,104.429
634.446,167.195
602.684,1106.28
632.138,115.071
667.902,1436.32
773.733,1387.33
651.635,387.494
296.146,1099.62
672.435,283.229
685.856,1307.89
815.35,1178
856.786,1125.92
547.678,144.653
861.956,732.278
347.609,586.738
723.025,805.237
634.601,165.677
781.566,913.277
480.927,98.5626
790.525,837.134
399.781,1286.34
597.823,966.522
426.238,984.462
569.97,1208.53
330.322,748.409
451.569,1285.49
401.333,1394.4
847.387,830.314
624.071,142.578
354.746,444.962
798.424,990.075
688.384,799.256
720.058,231.232
587.606,972.984
838.219,1360.88
693.313,1423.85
625.099,82.3997
592.424,110.421
659.235,300.917
576.299,1323.21
796.671,1089.87
750.958,1413.61
572.55,513.774
359.388,1102.05
683.724,192.334
144.117,463.963
760.289,1198.15
655.605,1375.96
788.227,849.746
629.489,152.658
844.97,843.127
685.987,612.264
672.421,348.567
439.164,1235.53
170.25,143.981
687.501,336.637
717.947,101.355
674.666,538.049
679.069,484.76
643.615,178.105
423.282,1395.24
842.787,489.609
613.138,452.904
797.633,1377.22
852.442,463.782
613.535,1318.25
695.308,1229.9
825.679,1064.86
629.643,113.843
447.489,1097.69
627.347,148.342
175.373,1062.77
702.245,577.287
475.223,1283.89
624.379,139.48
699.22,619.779
738.939,493.955
455.201,1091.9
570.133,1384.42
188.987,1363.32
675.884,1435.8
628.493,149.738
469.834,1091.17
785.534,366.838
587.911,565.786
619.947,292.639
526.127,322.382
317.315,473.094
478.39,191.915
725.063,1142.81
467.015,529.669
368.929,643.334
417.341,1200.44
475.584,1387.21
756.599,1117.71
810.564,563.547
108.469,1058.23
686.204,193.51
460.805,235.77
687.098,340.632
630.859,1095.85
649.709,1179.7
505.12,1030.98
685.835,353.804
654.432,1377.32
860.795,711.219
699.752,1368.14
793.902,811.9
448.741,1390.24
835.022,874.464
741.978,1339.35
129.059,486.814
362.408,676.754
760.35,202.316
547.048,1278.95
392.621,79.0079
508.644,1283.13
671.13,348.71
498.759,1341.71
784.451,364.348
687.611,335.332
579.17,202.854
